cod_muni|municipio|cod_prov|provincia|cod_ccaa|ccaa
31219|Sansol|31|Navarra|15|Navarra, Comunidad Foral de
31220|Santacara|31|Navarra|15|Navarra, Comunidad Foral de
31222|Sarriés/Sartze|31|Navarra|15|Navarra, Comunidad Foral de
31223|Sartaguda|31|Navarra|15|Navarra, Comunidad Foral de
31224|Sesma|31|Navarra|15|Navarra, Comunidad Foral de
31225|Sorlada|31|Navarra|15|Navarra, Comunidad Foral de
31226|Sunbilla|31|Navarra|15|Navarra, Comunidad Foral de
31227|Tafalla|31|Navarra|15|Navarra, Comunidad Foral de
31228|Tiebas-Muruarte de Reta|31|Navarra|15|Navarra, Comunidad Foral de
31229|Tirapu|31|Navarra|15|Navarra, Comunidad Foral de
31230|Torralba del Río|31|Navarra|15|Navarra, Comunidad Foral de
31231|Torres del Río|31|Navarra|15|Navarra, Comunidad Foral de
31232|Tudela|31|Navarra|15|Navarra, Comunidad Foral de
31233|Tulebras|31|Navarra|15|Navarra, Comunidad Foral de
31234|Ucar|31|Navarra|15|Navarra, Comunidad Foral de
31123|Uharte Arakil|31|Navarra|15|Navarra, Comunidad Foral de
31235|Ujué/Uxue|31|Navarra|15|Navarra, Comunidad Foral de
31236|Ultzama|31|Navarra|15|Navarra, Comunidad Foral de
31237|Unciti|31|Navarra|15|Navarra, Comunidad Foral de
31238|Unzué/Untzue|31|Navarra|15|Navarra, Comunidad Foral de
31239|Urdazubi/Urdax|31|Navarra|15|Navarra, Comunidad Foral de
31240|Urdiain|31|Navarra|15|Navarra, Comunidad Foral de
31241|Urraul Alto|31|Navarra|15|Navarra, Comunidad Foral de
31242|Urraul Bajo|31|Navarra|15|Navarra, Comunidad Foral de
31244|Urroz|31|Navarra|15|Navarra, Comunidad Foral de
31243|Urroz-Villa|31|Navarra|15|Navarra, Comunidad Foral de
31245|Urzainqui/Urzainki|31|Navarra|15|Navarra, Comunidad Foral de
31246|Uterga|31|Navarra|15|Navarra, Comunidad Foral de
31247|Uztárroz/Uztarroze|31|Navarra|15|Navarra, Comunidad Foral de
31086|Valle de Egüés/Eguesibar|31|Navarra|15|Navarra, Comunidad Foral de
31194|Valle de Ollo/Ollaran|31|Navarra|15|Navarra, Comunidad Foral de
31260|Valle de Yerri/Deierri|31|Navarra|15|Navarra, Comunidad Foral de
31249|Valtierra|31|Navarra|15|Navarra, Comunidad Foral de
31251|Viana|31|Navarra|15|Navarra, Comunidad Foral de
31252|Vidángoz/Bidankoze|31|Navarra|15|Navarra, Comunidad Foral de
31254|Villafranca|31|Navarra|15|Navarra, Comunidad Foral de
31255|Villamayor de Monjardín|31|Navarra|15|Navarra, Comunidad Foral de
31257|Villatuerta|31|Navarra|15|Navarra, Comunidad Foral de
31258|Villava/Atarrabia|31|Navarra|15|Navarra, Comunidad Foral de
31261|Yesa|31|Navarra|15|Navarra, Comunidad Foral de
31262|Zabalza/Zabaltza|31|Navarra|15|Navarra, Comunidad Foral de
31073|Ziordia|31|Navarra|15|Navarra, Comunidad Foral de
31907|Zizur Mayor/Zizur Nagusia|31|Navarra|15|Navarra, Comunidad Foral de
31263|Zubieta|31|Navarra|15|Navarra, Comunidad Foral de
31264|Zugarramurdi|31|Navarra|15|Navarra, Comunidad Foral de
31265|Zúñiga|31|Navarra|15|Navarra, Comunidad Foral de
32001|Allariz|32|Ourense|12|Galicia
32002|Amoeiro|32|Ourense|12|Galicia
32003|Arnoia, A|32|Ourense|12|Galicia
32004|Avión|32|Ourense|12|Galicia
32005|Baltar|32|Ourense|12|Galicia
32006|Bande|32|Ourense|12|Galicia
32007|Baños de Molgas|32|Ourense|12|Galicia
32008|Barbadás|32|Ourense|12|Galicia
32009|Barco de Valdeorras, O|32|Ourense|12|Galicia
32010|Beade|32|Ourense|12|Galicia
32011|Beariz|32|Ourense|12|Galicia
32012|Blancos, Os|32|Ourense|12|Galicia
32013|Boborás|32|Ourense|12|Galicia
32014|Bola, A|32|Ourense|12|Galicia
32015|Bolo, O|32|Ourense|12|Galicia
32016|Calvos de Randín|32|Ourense|12|Galicia
32018|Carballeda de Avia|32|Ourense|12|Galicia
32017|Carballeda de Valdeorras|32|Ourense|12|Galicia
32019|Carballiño, O|32|Ourense|12|Galicia
32020|Cartelle|32|Ourense|12|Galicia
32022|Castrelo de Miño|32|Ourense|12|Galicia
32021|Castrelo do Val|32|Ourense|12|Galicia
32023|Castro Caldelas|32|Ourense|12|Galicia
32024|Celanova|32|Ourense|12|Galicia
32025|Cenlle|32|Ourense|12|Galicia
32029|Chandrexa de Queixa|32|Ourense|12|Galicia
32026|Coles|32|Ourense|12|Galicia
32027|Cortegada|32|Ourense|12|Galicia
32028|Cualedro|32|Ourense|12|Galicia
32030|Entrimo|32|Ourense|12|Galicia
32031|Esgos|32|Ourense|12|Galicia
32033|Gomesende|32|Ourense|12|Galicia
32034|Gudiña, A|32|Ourense|12|Galicia
32035|Irixo, O|32|Ourense|12|Galicia
32038|Larouco|32|Ourense|12|Galicia
32039|Laza|32|Ourense|12|Galicia
32040|Leiro|32|Ourense|12|Galicia
32041|Lobeira|32|Ourense|12|Galicia
32042|Lobios|32|Ourense|12|Galicia
32043|Maceda|32|Ourense|12|Galicia
32044|Manzaneda|32|Ourense|12|Galicia
32045|Maside|32|Ourense|12|Galicia
32046|Melón|32|Ourense|12|Galicia
32047|Merca, A|32|Ourense|12|Galicia
32048|Mezquita, A|32|Ourense|12|Galicia
32049|Montederramo|32|Ourense|12|Galicia
32050|Monterrei|32|Ourense|12|Galicia
32051|Muíños|32|Ourense|12|Galicia
32052|Nogueira de Ramuín|32|Ourense|12|Galicia
32053|Oímbra|32|Ourense|12|Galicia
32054|Ourense|32|Ourense|12|Galicia
32055|Paderne de Allariz|32|Ourense|12|Galicia
32056|Padrenda|32|Ourense|12|Galicia
32057|Parada de Sil|32|Ourense|12|Galicia
32058|Pereiro de Aguiar, O|32|Ourense|12|Galicia
32059|Peroxa, A|32|Ourense|12|Galicia
32060|Petín|32|Ourense|12|Galicia
32061|Piñor|32|Ourense|12|Galicia
32063|Pobra de Trives, A|32|Ourense|12|Galicia
32064|Pontedeva|32|Ourense|12|Galicia
32062|Porqueira|32|Ourense|12|Galicia
32065|Punxín|32|Ourense|12|Galicia
32066|Quintela de Leirado|32|Ourense|12|Galicia
32067|Rairiz de Veiga|32|Ourense|12|Galicia
32068|Ramirás|32|Ourense|12|Galicia
32069|Ribadavia|32|Ourense|12|Galicia
32071|Riós|32|Ourense|12|Galicia
32072|Rúa, A|32|Ourense|12|Galicia
32073|Rubiá|32|Ourense|12|Galicia
32074|San Amaro|32|Ourense|12|Galicia
32075|San Cibrao das Viñas|32|Ourense|12|Galicia
32076|San Cristovo de Cea|32|Ourense|12|Galicia
32070|San Xoán de Río|32|Ourense|12|Galicia
32077|Sandiás|32|Ourense|12|Galicia
32078|Sarreaus|32|Ourense|12|Galicia
32079|Taboadela|32|Ourense|12|Galicia
32080|Teixeira, A|32|Ourense|12|Galicia
32081|Toén|32|Ourense|12|Galicia
32082|Trasmiras|32|Ourense|12|Galicia
32083|Veiga, A|32|Ourense|12|Galicia
32084|Verea|32|Ourense|12|Galicia
32085|Verín|32|Ourense|12|Galicia
32086|Viana do Bolo|32|Ourense|12|Galicia
32087|Vilamarín|32|Ourense|12|Galicia
32088|Vilamartín de Valdeorras|32|Ourense|12|Galicia
32089|Vilar de Barrio|32|Ourense|12|Galicia
32090|Vilar de Santos|32|Ourense|12|Galicia
32091|Vilardevós|32|Ourense|12|Galicia
32092|Vilariño de Conso|32|Ourense|12|Galicia
32032|Xinzo de Limia|32|Ourense|12|Galicia
32036|Xunqueira de Ambía|32|Ourense|12|Galicia
32037|Xunqueira de Espadanedo|32|Ourense|12|Galicia
33001|Allande|33|Asturias|03|Asturias, Principado de
33002|Aller|33|Asturias|03|Asturias, Principado de
33003|Amieva|33|Asturias|03|Asturias, Principado de
33004|Avilés|33|Asturias|03|Asturias, Principado de
33005|Belmonte de Miranda|33|Asturias|03|Asturias, Principado de
33006|Bimenes|33|Asturias|03|Asturias, Principado de
33007|Boal|33|Asturias|03|Asturias, Principado de
33008|Cabrales|33|Asturias|03|Asturias, Principado de
33009|Cabranes|33|Asturias|03|Asturias, Principado de
33010|Candamo|33|Asturias|03|Asturias, Principado de
33012|Cangas de Onís|33|Asturias|03|Asturias, Principado de
33011|Cangas del Narcea|33|Asturias|03|Asturias, Principado de
33013|Caravia|33|Asturias|03|Asturias, Principado de
33014|Carreño|33|Asturias|03|Asturias, Principado de
33015|Caso|33|Asturias|03|Asturias, Principado de
33016|Castrillón|33|Asturias|03|Asturias, Principado de
33017|Castropol|33|Asturias|03|Asturias, Principado de
33018|Coaña|33|Asturias|03|Asturias, Principado de
33019|Colunga|33|Asturias|03|Asturias, Principado de
33020|Corvera de Asturias|33|Asturias|03|Asturias, Principado de
33021|Cudillero|33|Asturias|03|Asturias, Principado de
33022|Degaña|33|Asturias|03|Asturias, Principado de
33023|Franco, El|33|Asturias|03|Asturias, Principado de
33024|Gijón|33|Asturias|03|Asturias, Principado de
33025|Gozón|33|Asturias|03|Asturias, Principado de
33026|Grado|33|Asturias|03|Asturias, Principado de
33027|Grandas de Salime|33|Asturias|03|Asturias, Principado de
33028|Ibias|33|Asturias|03|Asturias, Principado de
33029|Illano|33|Asturias|03|Asturias, Principado de
33030|Illas|33|Asturias|03|Asturias, Principado de
33031|Langreo|33|Asturias|03|Asturias, Principado de
33032|Laviana|33|Asturias|03|Asturias, Principado de
33033|Lena|33|Asturias|03|Asturias, Principado de
33035|Llanera|33|Asturias|03|Asturias, Principado de
33036|Llanes|33|Asturias|03|Asturias, Principado de
33037|Mieres|33|Asturias|03|Asturias, Principado de
33038|Morcín|33|Asturias|03|Asturias, Principado de
33039|Muros de Nalón|33|Asturias|03|Asturias, Principado de
33040|Nava|33|Asturias|03|Asturias, Principado de
33041|Navia|33|Asturias|03|Asturias, Principado de
33042|Noreña|33|Asturias|03|Asturias, Principado de
33043|Onís|33|Asturias|03|Asturias, Principado de
33044|Oviedo|33|Asturias|03|Asturias, Principado de
33045|Parres|33|Asturias|03|Asturias, Principado de
33046|Peñamellera Alta|33|Asturias|03|Asturias, Principado de
33047|Peñamellera Baja|33|Asturias|03|Asturias, Principado de
33048|Pesoz|33|Asturias|03|Asturias, Principado de
33049|Piloña|33|Asturias|03|Asturias, Principado de
33050|Ponga|33|Asturias|03|Asturias, Principado de
33051|Pravia|33|Asturias|03|Asturias, Principado de
33052|Proaza|33|Asturias|03|Asturias, Principado de
33053|Quirós|33|Asturias|03|Asturias, Principado de
33054|Regueras, Las|33|Asturias|03|Asturias, Principado de
33055|Ribadedeva|33|Asturias|03|Asturias, Principado de
33056|Ribadesella|33|Asturias|03|Asturias, Principado de
33057|Ribera de Arriba|33|Asturias|03|Asturias, Principado de
33058|Riosa|33|Asturias|03|Asturias, Principado de
33059|Salas|33|Asturias|03|Asturias, Principado de
33061|San Martín de Oscos|33|Asturias|03|Asturias, Principado de
33060|San Martín del Rey Aurelio|33|Asturias|03|Asturias, Principado de
33063|San Tirso de Abres|33|Asturias|03|Asturias, Principado de
33062|Santa Eulalia de Oscos|33|Asturias|03|Asturias, Principado de
33064|Santo Adriano|33|Asturias|03|Asturias, Principado de
33065|Sariego|33|Asturias|03|Asturias, Principado de
33066|Siero|33|Asturias|03|Asturias, Principado de
33067|Sobrescobio|33|Asturias|03|Asturias, Principado de
33068|Somiedo|33|Asturias|03|Asturias, Principado de
33069|Soto del Barco|33|Asturias|03|Asturias, Principado de
33070|Tapia de Casariego|33|Asturias|03|Asturias, Principado de
33071|Taramundi|33|Asturias|03|Asturias, Principado de
33072|Teverga|33|Asturias|03|Asturias, Principado de
33073|Tineo|33|Asturias|03|Asturias, Principado de
33034|Valdés|33|Asturias|03|Asturias, Principado de
33074|Vegadeo|33|Asturias|03|Asturias, Principado de
33075|Villanueva de Oscos|33|Asturias|03|Asturias, Principado de
33076|Villaviciosa|33|Asturias|03|Asturias, Principado de
33077|Villayón|33|Asturias|03|Asturias, Principado de
33078|Yernes y Tameza|33|Asturias|03|Asturias, Principado de
34001|Abarca de Campos|34|Palencia|07|Castilla y León
34003|Abia de las Torres|34|Palencia|07|Castilla y León
34004|Aguilar de Campoo|34|Palencia|07|Castilla y León
34005|Alar del Rey|34|Palencia|07|Castilla y León
34006|Alba de Cerrato|34|Palencia|07|Castilla y León
34009|Amayuelas de Arriba|34|Palencia|07|Castilla y León
34010|Ampudia|34|Palencia|07|Castilla y León
34011|Amusco|34|Palencia|07|Castilla y León
34012|Antigüedad|34|Palencia|07|Castilla y León
34015|Arconada|34|Palencia|07|Castilla y León
34017|Astudillo|34|Palencia|07|Castilla y León
34018|Autilla del Pino|34|Palencia|07|Castilla y León
34019|Autillo de Campos|34|Palencia|07|Castilla y León
34020|Ayuela|34|Palencia|07|Castilla y León
34022|Baltanás|34|Palencia|07|Castilla y León
34024|Baquerín de Campos|34|Palencia|07|Castilla y León
34025|Bárcena de Campos|34|Palencia|07|Castilla y León
34027|Barruelo de Santullán|34|Palencia|07|Castilla y León
34028|Báscones de Ojeda|34|Palencia|07|Castilla y León
34029|Becerril de Campos|34|Palencia|07|Castilla y León
34031|Belmonte de Campos|34|Palencia|07|Castilla y León
34032|Berzosilla|34|Palencia|07|Castilla y León
34033|Boada de Campos|34|Palencia|07|Castilla y León
34035|Boadilla de Rioseco|34|Palencia|07|Castilla y León
34034|Boadilla del Camino|34|Palencia|07|Castilla y León
34036|Brañosera|34|Palencia|07|Castilla y León
34037|Buenavista de Valdavia|34|Palencia|07|Castilla y León
34038|Bustillo de la Vega|34|Palencia|07|Castilla y León
34039|Bustillo del Páramo de Carrión|34|Palencia|07|Castilla y León
34041|Calahorra de Boedo|34|Palencia|07|Castilla y León
34042|Calzada de los Molinos|34|Palencia|07|Castilla y León
34045|Capillas|34|Palencia|07|Castilla y León
34046|Cardeñosa de Volpejera|34|Palencia|07|Castilla y León
34047|Carrión de los Condes|34|Palencia|07|Castilla y León
34048|Castil de Vela|34|Palencia|07|Castilla y León
34049|Castrejón de la Peña|34|Palencia|07|Castilla y León
34050|Castrillo de Don Juan|34|Palencia|07|Castilla y León
34051|Castrillo de Onielo|34|Palencia|07|Castilla y León
34052|Castrillo de Villavega|34|Palencia|07|Castilla y León
34053|Castromocho|34|Palencia|07|Castilla y León
34055|Cervatos de la Cueza|34|Palencia|07|Castilla y León
34056|Cervera de Pisuerga|34|Palencia|07|Castilla y León
34057|Cevico de la Torre|34|Palencia|07|Castilla y León
34058|Cevico Navero|34|Palencia|07|Castilla y León
34059|Cisneros|34|Palencia|07|Castilla y León
34060|Cobos de Cerrato|34|Palencia|07|Castilla y León
34061|Collazos de Boedo|34|Palencia|07|Castilla y León
34062|Congosto de Valdavia|34|Palencia|07|Castilla y León
34063|Cordovilla la Real|34|Palencia|07|Castilla y León
34066|Cubillas de Cerrato|34|Palencia|07|Castilla y León
34067|Dehesa de Montejo|34|Palencia|07|Castilla y León
34068|Dehesa de Romanos|34|Palencia|07|Castilla y León
34069|Dueñas|34|Palencia|07|Castilla y León
34070|Espinosa de Cerrato|34|Palencia|07|Castilla y León
34071|Espinosa de Villagonzalo|34|Palencia|07|Castilla y León
34072|Frechilla|34|Palencia|07|Castilla y León
34073|Fresno del Río|34|Palencia|07|Castilla y León
34074|Frómista|34|Palencia|07|Castilla y León
34076|Fuentes de Nava|34|Palencia|07|Castilla y León
34077|Fuentes de Valdepero|34|Palencia|07|Castilla y León
34079|Grijota|34|Palencia|07|Castilla y León
34080|Guardo|34|Palencia|07|Castilla y León
34081|Guaza de Campos|34|Palencia|07|Castilla y León
34082|Hérmedes de Cerrato|34|Palencia|07|Castilla y León
34083|Herrera de Pisuerga|34|Palencia|07|Castilla y León
34084|Herrera de Valdecañas|34|Palencia|07|Castilla y León
34086|Hontoria de Cerrato|34|Palencia|07|Castilla y León
34087|Hornillos de Cerrato|34|Palencia|07|Castilla y León
34088|Husillos|34|Palencia|07|Castilla y León
34089|Itero de la Vega|34|Palencia|07|Castilla y León
34091|Lagartos|34|Palencia|07|Castilla y León
34092|Lantadilla|34|Palencia|07|Castilla y León
34094|Ledigos|34|Palencia|07|Castilla y León
34903|Loma de Ucieza|34|Palencia|07|Castilla y León
34096|Lomas|34|Palencia|07|Castilla y León
34098|Magaz de Pisuerga|34|Palencia|07|Castilla y León
34099|Manquillos|34|Palencia|07|Castilla y León
34100|Mantinos|34|Palencia|07|Castilla y León
34101|Marcilla de Campos|34|Palencia|07|Castilla y León
34102|Mazariegos|34|Palencia|07|Castilla y León
34103|Mazuecos de Valdeginate|34|Palencia|07|Castilla y León
34104|Melgar de Yuso|34|Palencia|07|Castilla y León
34106|Meneses de Campos|34|Palencia|07|Castilla y León
34107|Micieces de Ojeda|34|Palencia|07|Castilla y León
34108|Monzón de Campos|34|Palencia|07|Castilla y León
34109|Moratinos|34|Palencia|07|Castilla y León
34110|Mudá|34|Palencia|07|Castilla y León
34112|Nogal de las Huertas|34|Palencia|07|Castilla y León
34113|Olea de Boedo|34|Palencia|07|Castilla y León
34114|Olmos de Ojeda|34|Palencia|07|Castilla y León
34116|Osornillo|34|Palencia|07|Castilla y León
34901|Osorno la Mayor|34|Palencia|07|Castilla y León
34120|Palencia|34|Palencia|07|Castilla y León
34121|Palenzuela|34|Palencia|07|Castilla y León
34122|Páramo de Boedo|34|Palencia|07|Castilla y León
34123|Paredes de Nava|34|Palencia|07|Castilla y León
34124|Payo de Ojeda|34|Palencia|07|Castilla y León
34125|Pedraza de Campos|34|Palencia|07|Castilla y León
34126|Pedrosa de la Vega|34|Palencia|07|Castilla y León
34127|Perales|34|Palencia|07|Castilla y León
34904|Pernía, La|34|Palencia|07|Castilla y León
34129|Pino del Río|34|Palencia|07|Castilla y León
34130|Piña de Campos|34|Palencia|07|Castilla y León
34131|Población de Arroyo|34|Palencia|07|Castilla y León
34132|Población de Campos|34|Palencia|07|Castilla y León
34133|Población de Cerrato|34|Palencia|07|Castilla y León
34134|Polentinos|34|Palencia|07|Castilla y León
34135|Pomar de Valdivia|34|Palencia|07|Castilla y León
34136|Poza de la Vega|34|Palencia|07|Castilla y León
34137|Pozo de Urama|34|Palencia|07|Castilla y León
34139|Prádanos de Ojeda|34|Palencia|07|Castilla y León
34140|Puebla de Valdavia, La|34|Palencia|07|Castilla y León
34141|Quintana del Puente|34|Palencia|07|Castilla y León
34143|Quintanilla de Onsoña|34|Palencia|07|Castilla y León
34146|Reinoso de Cerrato|34|Palencia|07|Castilla y León
34147|Renedo de la Vega|34|Palencia|07|Castilla y León
34149|Requena de Campos|34|Palencia|07|Castilla y León
34151|Respenda de la Peña|34|Palencia|07|Castilla y León
34152|Revenga de Campos|34|Palencia|07|Castilla y León
34154|Revilla de Collazos|34|Palencia|07|Castilla y León
34155|Ribas de Campos|34|Palencia|07|Castilla y León
34156|Riberos de la Cueza|34|Palencia|07|Castilla y León
34157|Saldaña|34|Palencia|07|Castilla y León
34158|Salinas de Pisuerga|34|Palencia|07|Castilla y León
34159|San Cebrián de Campos|34|Palencia|07|Castilla y León
34160|San Cebrián de Mudá|34|Palencia|07|Castilla y León
34161|San Cristóbal de Boedo|34|Palencia|07|Castilla y León
34163|San Mamés de Campos|34|Palencia|07|Castilla y León
34165|San Román de la Cuba|34|Palencia|07|Castilla y León
34167|Santa Cecilia del Alcor|34|Palencia|07|Castilla y León
34168|Santa Cruz de Boedo|34|Palencia|07|Castilla y León
34169|Santervás de la Vega|34|Palencia|07|Castilla y León
34170|Santibáñez de Ecla|34|Palencia|07|Castilla y León
34171|Santibáñez de la Peña|34|Palencia|07|Castilla y León
34174|Santoyo|34|Palencia|07|Castilla y León
34175|Serna, La|34|Palencia|07|Castilla y León
34177|Soto de Cerrato|34|Palencia|07|Castilla y León
34176|Sotobañado y Priorato|34|Palencia|07|Castilla y León
34178|Tabanera de Cerrato|34|Palencia|07|Castilla y León
34179|Tabanera de Valdavia|34|Palencia|07|Castilla y León
34180|Támara de Campos|34|Palencia|07|Castilla y León
34181|Tariego de Cerrato|34|Palencia|07|Castilla y León
34182|Torquemada|34|Palencia|07|Castilla y León
34184|Torremormojón|34|Palencia|07|Castilla y León
34185|Triollo|34|Palencia|07|Castilla y León
34186|Valbuena de Pisuerga|34|Palencia|07|Castilla y León
34189|Valdeolmillos|34|Palencia|07|Castilla y León
34190|Valderrábano|34|Palencia|07|Castilla y León
34192|Valde-Ucieza|34|Palencia|07|Castilla y León
34196|Valle de Cerrato|34|Palencia|07|Castilla y León
34902|Valle del Retortillo|34|Palencia|07|Castilla y León
34199|Velilla del Río Carrión|34|Palencia|07|Castilla y León
34023|Venta de Baños|34|Palencia|07|Castilla y León
34201|Vertavillo|34|Palencia|07|Castilla y León
34093|Vid de Ojeda, La|34|Palencia|07|Castilla y León
34202|Villabasta de Valdavia|34|Palencia|07|Castilla y León
34204|Villacidaler|34|Palencia|07|Castilla y León
34205|Villaconancio|34|Palencia|07|Castilla y León
34206|Villada|34|Palencia|07|Castilla y León
34208|Villaeles de Valdavia|34|Palencia|07|Castilla y León
34210|Villahán|34|Palencia|07|Castilla y León
34211|Villaherreros|34|Palencia|07|Castilla y León
34213|Villalaco|34|Palencia|07|Castilla y León
34214|Villalba de Guardo|34|Palencia|07|Castilla y León
34215|Villalcázar de Sirga|34|Palencia|07|Castilla y León
34216|Villalcón|34|Palencia|07|Castilla y León
34217|Villalobón|34|Palencia|07|Castilla y León
34218|Villaluenga de la Vega|34|Palencia|07|Castilla y León
34220|Villamartín de Campos|34|Palencia|07|Castilla y León
34221|Villamediana|34|Palencia|07|Castilla y León
34222|Villameriel|34|Palencia|07|Castilla y León
34223|Villamoronta|34|Palencia|07|Castilla y León
34224|Villamuera de la Cueza|34|Palencia|07|Castilla y León
34225|Villamuriel de Cerrato|34|Palencia|07|Castilla y León
34227|Villanueva del Rebollar|34|Palencia|07|Castilla y León
34228|Villanuño de Valdavia|34|Palencia|07|Castilla y León
34229|Villaprovedo|34|Palencia|07|Castilla y León
34230|Villarmentero de Campos|34|Palencia|07|Castilla y León
34231|Villarrabé|34|Palencia|07|Castilla y León
34232|Villarramiel|34|Palencia|07|Castilla y León
34233|Villasarracino|34|Palencia|07|Castilla y León
34234|Villasila de Valdavia|34|Palencia|07|Castilla y León
34236|Villaturde|34|Palencia|07|Castilla y León
34237|Villaumbrales|34|Palencia|07|Castilla y León
34238|Villaviudas|34|Palencia|07|Castilla y León
34240|Villerías de Campos|34|Palencia|07|Castilla y León
34241|Villodre|34|Palencia|07|Castilla y León
34242|Villodrigo|34|Palencia|07|Castilla y León
34243|Villoldo|34|Palencia|07|Castilla y León
34245|Villota del Páramo|34|Palencia|07|Castilla y León
34246|Villovieco|34|Palencia|07|Castilla y León
35001|Agaete|35|Palmas, Las|05|Canarias
35002|Agüimes|35|Palmas, Las|05|Canarias
35020|Aldea de San Nicolás, La|35|Palmas, Las|05|Canarias
35003|Antigua|35|Palmas, Las|05|Canarias
35004|Arrecife|35|Palmas, Las|05|Canarias
35005|Artenara|35|Palmas, Las|05|Canarias
35006|Arucas|35|Palmas, Las|05|Canarias
35007|Betancuria|35|Palmas, Las|05|Canarias
35008|Firgas|35|Palmas, Las|05|Canarias
35009|Gáldar|35|Palmas, Las|05|Canarias
35010|Haría|35|Palmas, Las|05|Canarias
35011|Ingenio|35|Palmas, Las|05|Canarias
35012|Mogán|35|Palmas, Las|05|Canarias
35013|Moya|35|Palmas, Las|05|Canarias
35014|Oliva, La|35|Palmas, Las|05|Canarias
35015|Pájara|35|Palmas, Las|05|Canarias
35016|Palmas de Gran Canaria, Las|35|Palmas, Las|05|Canarias
35017|Puerto del Rosario|35|Palmas, Las|05|Canarias
35018|San Bartolomé|35|Palmas, Las|05|Canarias
35019|San Bartolomé de Tirajana|35|Palmas, Las|05|Canarias
35021|Santa Brígida|35|Palmas, Las|05|Canarias
35022|Santa Lucía de Tirajana|35|Palmas, Las|05|Canarias
35023|Santa María de Guía de Gran Canaria|35|Palmas, Las|05|Canarias
35024|Teguise|35|Palmas, Las|05|Canarias
35025|Tejeda|35|Palmas, Las|05|Canarias
35026|Telde|35|Palmas, Las|05|Canarias
35027|Teror|35|Palmas, Las|05|Canarias
35028|Tías|35|Palmas, Las|05|Canarias
35029|Tinajo|35|Palmas, Las|05|Canarias
35030|Tuineje|35|Palmas, Las|05|Canarias
35032|Valleseco|35|Palmas, Las|05|Canarias
35031|Valsequillo de Gran Canaria|35|Palmas, Las|05|Canarias
35033|Vega de San Mateo|35|Palmas, Las|05|Canarias
35034|Yaiza|35|Palmas, Las|05|Canarias
36020|Agolada|36|Pontevedra|12|Galicia
36001|Arbo|36|Pontevedra|12|Galicia
36003|Baiona|36|Pontevedra|12|Galicia
36002|Barro|36|Pontevedra|12|Galicia
36004|Bueu|36|Pontevedra|12|Galicia
36005|Caldas de Reis|36|Pontevedra|12|Galicia
36006|Cambados|36|Pontevedra|12|Galicia
36007|Campo Lameiro|36|Pontevedra|12|Galicia
36008|Cangas|36|Pontevedra|12|Galicia
36009|Cañiza, A|36|Pontevedra|12|Galicia
36010|Catoira|36|Pontevedra|12|Galicia
36902|Cerdedo-Cotobade|36|Pontevedra|12|Galicia
36013|Covelo|36|Pontevedra|12|Galicia
36014|Crecente|36|Pontevedra|12|Galicia
36015|Cuntis|36|Pontevedra|12|Galicia
36016|Dozón|36|Pontevedra|12|Galicia
36017|Estrada, A|36|Pontevedra|12|Galicia
36018|Forcarei|36|Pontevedra|12|Galicia
36019|Fornelos de Montes|36|Pontevedra|12|Galicia
36021|Gondomar|36|Pontevedra|12|Galicia
36022|Grove, O|36|Pontevedra|12|Galicia
36023|Guarda, A|36|Pontevedra|12|Galicia
36901|Illa de Arousa, A|36|Pontevedra|12|Galicia
36024|Lalín|36|Pontevedra|12|Galicia
36025|Lama, A|36|Pontevedra|12|Galicia
36026|Marín|36|Pontevedra|12|Galicia
36027|Meaño|36|Pontevedra|12|Galicia
36028|Meis|36|Pontevedra|12|Galicia
36029|Moaña|36|Pontevedra|12|Galicia
36030|Mondariz|36|Pontevedra|12|Galicia
36031|Mondariz-Balneario|36|Pontevedra|12|Galicia
36032|Moraña|36|Pontevedra|12|Galicia
36033|Mos|36|Pontevedra|12|Galicia
36034|Neves, As|36|Pontevedra|12|Galicia
36035|Nigrán|36|Pontevedra|12|Galicia
36036|Oia|36|Pontevedra|12|Galicia
36037|Pazos de Borbén|36|Pontevedra|12|Galicia
36041|Poio|36|Pontevedra|12|Galicia
36043|Ponte Caldelas|36|Pontevedra|12|Galicia
36042|Ponteareas|36|Pontevedra|12|Galicia
36044|Pontecesures|36|Pontevedra|12|Galicia
36038|Pontevedra|36|Pontevedra|12|Galicia
36039|Porriño, O|36|Pontevedra|12|Galicia
36040|Portas|36|Pontevedra|12|Galicia
36045|Redondela|36|Pontevedra|12|Galicia
36046|Ribadumia|36|Pontevedra|12|Galicia
36047|Rodeiro|36|Pontevedra|12|Galicia
36048|Rosal, O|36|Pontevedra|12|Galicia
36049|Salceda de Caselas|36|Pontevedra|12|Galicia
36050|Salvaterra de Miño|36|Pontevedra|12|Galicia
36051|Sanxenxo|36|Pontevedra|12|Galicia
36052|Silleda|36|Pontevedra|12|Galicia
36053|Soutomaior|36|Pontevedra|12|Galicia
36054|Tomiño|36|Pontevedra|12|Galicia
36055|Tui|36|Pontevedra|12|Galicia
36056|Valga|36|Pontevedra|12|Galicia
36057|Vigo|36|Pontevedra|12|Galicia
36059|Vila de Cruces|36|Pontevedra|12|Galicia
36058|Vilaboa|36|Pontevedra|12|Galicia
36060|Vilagarcía de Arousa|36|Pontevedra|12|Galicia
36061|Vilanova de Arousa|36|Pontevedra|12|Galicia
